City,Datetime,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Hour,Day,Month,Year,Weekday,Season,AQI_Lag_1,AQI_Lag_6,AQI_Lag_24,AQI_Rolling_6,AQI_Rolling_24
Ahmedabad,12-04-2020 09:00,14,40,36.47,1.17,0.11,27.23,38,9,12,4,2020,6,2,38,37,49,37.5,42.75
Ahmedabad,12-04-2020 10:00,29.5,71.5,31.65,0.2,0.11,48.73,49,10,12,4,2020,6,2,38,37,50,39.5,42.708333333333336
Ahmedabad,12-04-2020 11:00,26.75,74,24.03,4.45,0.11,31.88,49,11,12,4,2020,6,2,49,37,50,41.5,42.66666666666666
Ahmedabad,12-04-2020 12:00,15,39.75,20.85,11.06,0.11,32.98,49,12,12,4,2020,6,2,49,37,50,43.5,42.625
Ahmedabad,12-04-2020 13:00,16,38.25,26.7,5.72,0.11,26.4,49,13,12,4,2020,6,2,49,38,49,45.333333333333336,42.625
Ahmedabad,12-04-2020 14:00,10,45,28.35,7.48,0.11,22.2,49,14,12,4,2020,6,2,49,38,49,47.16666666666666,42.625
Ahmedabad,12-04-2020 15:00,10.5,42,29.3,7.52,0.11,17.4,49,15,12,4,2020,6,2,49,38,48,49,42.66666666666666
Ahmedabad,12-04-2020 16:00,12,43.5,23.25,7.8,0.11,15.25,49,16,12,4,2020,6,2,49,49,48,49,42.708333333333336
Ahmedabad,12-04-2020 17:00,6,33.25,17.78,3.52,0.11,21.25,49,17,12,4,2020,6,2,49,49,47,49,42.79166666666666
Ahmedabad,12-04-2020 18:00,8.25,28.75,17.52,0.1,0.11,28.42,40,18,12,4,2020,6,2,49,49,46,47.5,42.54166666666666
Ahmedabad,12-04-2020 19:00,19.5,56.5,29.27,7.85,0.11,16.67,41,19,12,4,2020,6,2,40,49,46,46.16666666666666,42.333333333333336
Ahmedabad,12-04-2020 20:00,23.5,79,33.6,8.25,0.11,6.25,43,20,12,4,2020,6,2,41,49,45,45.16666666666666,42.25
Ahmedabad,12-04-2020 21:00,13,52,32.2,12.32,0.11,6.9,44,21,12,4,2020,6,2,43,49,44,44.333333333333336,42.25
Ahmedabad,12-04-2020 22:00,13,52.25,35.6,16.08,0.11,4.57,44,22,12,4,2020,6,2,44,49,42,43.5,42.333333333333336
Ahmedabad,12-04-2020 23:00,18.5,48.5,35.25,18.1,0.11,7.03,44,23,12,4,2020,6,2,44,49,39,42.66666666666666,42.54166666666666
Ahmedabad,13-04-2020 00:00,8,35,33.85,15.93,0.11,6.28,45,0,13,4,2020,0,2,44,40,37,43.5,42.875
Ahmedabad,13-04-2020 01:00,12.75,46.75,29.68,7.3,0.11,8.47,45,1,13,4,2020,0,2,45,41,37,44.16666666666666,43.208333333333336
Ahmedabad,13-04-2020 02:00,19.25,64.75,24.18,4.3,0.11,9.8,47,2,13,4,2020,0,2,45,43,37,44.833333333333336,43.625
Ahmedabad,13-04-2020 03:00,19.5,48.5,27.1,2.56,0.11,4.9,48,3,13,4,2020,0,2,47,44,37,45.5,44.083333333333336
Ahmedabad,13-04-2020 04:00,12.25,44,25.12,18.86,0.11,11.93,48,4,13,4,2020,0,2,48,44,37,46.16666666666666,44.54166666666666
Ahmedabad,13-04-2020 05:00,19.25,37.5,29.95,0.68,0.11,7.12,49,5,13,4,2020,0,2,48,44,37,47,45.04166666666666
Ahmedabad,13-04-2020 06:00,13.5,48,31.7,2.2,0.11,6.47,49,6,13,4,2020,0,2,49,45,37,47.66666666666666,45.54166666666666
Ahmedabad,13-04-2020 07:00,21.5,57.25,31.18,4.2,0.11,5.35,49,7,13,4,2020,0,2,49,45,38,48.333333333333336,46
Ahmedabad,13-04-2020 08:00,24.25,60.75,31.38,6.05,0.11,6.17,49,8,13,4,2020,0,2,49,47,38,48.66666666666666,46.458333333333336
Ahmedabad,13-04-2020 09:00,28.25,73.25,38.67,4.07,0.11,10.12,51,9,13,4,2020,0,2,49,48,38,49.16666666666666,47
Ahmedabad,13-04-2020 10:00,32.25,89.25,43.12,1.9,0.11,30.4,52,10,13,4,2020,0,2,51,48,49,49.833333333333336,47.125
Ahmedabad,13-04-2020 11:00,42,99,35.42,4.53,0.11,40.52,53,11,13,4,2020,0,2,52,49,49,50.5,47.29166666666666
Ahmedabad,13-04-2020 12:00,42,99,26.1,8.19,0.11,27.52,55,12,13,4,2020,0,2,53,49,49,51.5,47.54166666666666
Ahmedabad,13-04-2020 13:00,20.75,61.75,29.45,7.5,0.11,29.98,56,13,13,4,2020,0,2,55,49,49,52.66666666666666,47.833333333333336
Ahmedabad,13-04-2020 14:00,15,60.75,32.65,10.45,0.11,19.53,57,14,13,4,2020,0,2,56,49,49,54,48.16666666666666
Ahmedabad,13-04-2020 15:00,9,51,31.42,11.05,0.11,17.75,57,15,13,4,2020,0,2,57,51,49,55,48.5
Ahmedabad,13-04-2020 16:00,12.5,46.75,27.05,11.07,0.11,20.9,57,16,13,4,2020,0,2,57,52,49,55.833333333333336,48.833333333333336
Ahmedabad,13-04-2020 17:00,7.75,53,20.75,6.6,0.11,26,58,17,13,4,2020,0,2,57,53,49,56.66666666666666,49.208333333333336
Ahmedabad,13-04-2020 18:00,11.5,66.25,25.08,4.67,0.11,24.62,60,18,13,4,2020,0,2,58,55,40,57.5,50.04166666666666
Ahmedabad,13-04-2020 19:00,31.25,137.5,37.62,8.62,0.11,16,63,19,13,4,2020,0,2,60,56,41,58.66666666666666,50.958333333333336
Ahmedabad,13-04-2020 20:00,44.5,163.75,35.58,4.3,0.11,11.97,67,20,13,4,2020,0,2,63,57,43,60.333333333333336,51.958333333333336
Ahmedabad,13-04-2020 21:00,23,101.25,32.7,5.15,0.11,9.7,69,21,13,4,2020,0,2,67,57,44,62.333333333333336,53
Ahmedabad,13-04-2020 22:00,8.5,41.5,32.9,7.9,0.11,6.88,68,22,13,4,2020,0,2,69,57,44,64.16666666666667,54
Ahmedabad,13-04-2020 23:00,12,41.25,36,9.8,0.11,5.65,68,23,13,4,2020,0,2,68,58,44,65.83333333333333,55
Ahmedabad,14-04-2020 00:00,18,45,37,13.3,0.11,5.3,68,0,14,4,2020,1,2,68,60,45,67.16666666666667,55.958333333333336
Ahmedabad,14-04-2020 01:00,16.5,55.5,31.12,5.47,0.11,6.85,69,1,14,4,2020,1,2,68,63,45,68.16666666666667,56.958333333333336
Ahmedabad,14-04-2020 02:00,12,69,30.28,18.87,0.11,5.6,69,2,14,4,2020,1,2,69,67,47,68.5,57.875
Ahmedabad,14-04-2020 03:00,10.25,42.25,28.1,4.96,0.11,5.35,69,3,14,4,2020,1,2,69,69,48,68.5,58.75
Ahmedabad,14-04-2020 04:00,13,56.25,23.43,13.95,0.11,14.4,69,4,14,4,2020,1,2,69,68,48,68.66666666666667,59.625
Ahmedabad,14-04-2020 05:00,19,42,27.85,6.64,0.11,5.22,69,5,14,4,2020,1,2,69,68,49,68.83333333333333,60.458333333333336
Ahmedabad,14-04-2020 06:00,19,51,31.42,14.32,0.11,6.05,69,6,14,4,2020,1,2,69,68,49,69,61.29166666666666
Ahmedabad,14-04-2020 07:00,17.5,49.25,29.53,1.98,0.11,6.22,69,7,14,4,2020,1,2,69,69,49,69,62.125
Ahmedabad,14-04-2020 08:00,12.5,59.5,32.15,1.45,0.11,5.55,69,8,14,4,2020,1,2,69,69,49,69,62.958333333333336
Ahmedabad,14-04-2020 09:00,17.25,74.25,41.5,3.78,0.11,13.65,69,9,14,4,2020,1,2,69,69,51,69,63.708333333333336
Ahmedabad,14-04-2020 10:00,33.5,102.5,41.4,0.8,0.11,27.6,70,10,14,4,2020,1,2,69,69,52,69.16666666666667,64.45833333333333
Ahmedabad,14-04-2020 11:00,32.5,101.25,25.1,0.68,0.11,25.4,70,11,14,4,2020,1,2,70,69,53,69.33333333333333,65.16666666666667
Ahmedabad,14-04-2020 12:00,25.5,67,18.9,13.4,0.11,33.92,68,12,14,4,2020,1,2,70,69,55,69.16666666666667,65.70833333333333
Ahmedabad,14-04-2020 13:00,25.25,66.5,27.35,6.35,0.11,18.6,69,13,14,4,2020,1,2,68,69,56,69.16666666666667,66.25
Ahmedabad,14-04-2020 14:00,20,56,28.57,5.85,0.11,15.58,68,14,14,4,2020,1,2,69,69,57,69,66.70833333333333
Ahmedabad,14-04-2020 15:00,9,41.75,27.22,6.22,0.11,15.7,68,15,14,4,2020,1,2,68,69,57,68.83333333333333,67.16666666666667
Ahmedabad,14-04-2020 16:00,5.75,37.25,26.65,7.38,0.11,14.1,68,16,14,4,2020,1,2,68,70,57,68.5,67.625
Ahmedabad,14-04-2020 17:00,5,44,19.15,4.15,0.11,21.42,67,17,14,4,2020,1,2,68,70,58,68,68
Ahmedabad,14-04-2020 18:00,21.75,54.25,18.82,9.47,0.11,18.75,67,18,14,4,2020,1,2,67,68,60,67.83333333333333,68.29166666666667
Ahmedabad,14-04-2020 19:00,19.25,75.5,26.75,7,0.11,15,64,19,14,4,2020,1,2,67,69,63,67,68.33333333333333
Ahmedabad,14-04-2020 20:00,32.75,120.75,35.17,10.3,0.11,12.52,62,20,14,4,2020,1,2,64,68,67,66,68.125
Ahmedabad,14-04-2020 21:00,35,153,32.75,10,0.11,9.8,64,21,14,4,2020,1,2,62,68,69,65.33333333333333,67.91666666666667
Ahmedabad,14-04-2020 22:00,20,57.5,34.3,14.43,0.11,8.65,65,22,14,4,2020,1,2,64,68,68,64.83333333333333,67.79166666666667
Ahmedabad,14-04-2020 23:00,15,58,35.12,15.85,0.11,6.38,66,23,14,4,2020,1,2,65,67,68,64.66666666666667,67.70833333333333
Ahmedabad,15-04-2020 00:00,22,51,32.7,15.3,0.11,7.28,66,0,15,4,2020,2,2,66,67,68,64.5,67.625
Ahmedabad,15-04-2020 01:00,16.5,49.5,28.2,6.68,0.11,8.43,66,1,15,4,2020,2,2,66,64,69,64.83333333333333,67.5
Ahmedabad,15-04-2020 02:00,15.25,52.75,29.73,0.8,0.11,8.35,65,2,15,4,2020,2,2,66,62,69,65.33333333333333,67.33333333333333
Ahmedabad,15-04-2020 03:00,15.5,60.75,30.4,0.3,0.11,8.75,66,3,15,4,2020,2,2,65,64,69,65.66666666666667,67.20833333333333
Ahmedabad,15-04-2020 04:00,16.25,67.75,30.43,16.7,0.11,14.38,66,4,15,4,2020,2,2,66,65,69,65.83333333333333,67.08333333333333
Ahmedabad,15-04-2020 05:00,23.5,63.25,29.53,0.4,0.11,7.4,67,5,15,4,2020,2,2,66,66,69,66,67
Ahmedabad,15-04-2020 06:00,24.75,57.75,30.62,0.7,0.11,7.38,68,6,15,4,2020,2,2,67,66,69,66.33333333333333,66.95833333333333
Ahmedabad,15-04-2020 07:00,24,48.5,31.93,2.7,0.11,5.7,68,7,15,4,2020,2,2,68,66,69,66.66666666666667,66.91666666666667
Ahmedabad,15-04-2020 08:00,23.25,52.25,32.98,3.75,0.11,5.68,67,8,15,4,2020,2,2,68,65,69,67,66.83333333333333
Ahmedabad,15-04-2020 09:00,21.25,59,30.05,1.55,0.11,8.62,67,9,15,4,2020,2,2,67,66,69,67.16666666666667,66.75
Ahmedabad,15-04-2020 10:00,22.25,62.5,31.57,0.7,0.11,14.48,65,10,15,4,2020,2,2,67,66,70,67,66.54166666666667
Ahmedabad,15-04-2020 11:00,23,73.75,29.98,2,0.11,29.88,64,11,15,4,2020,2,2,65,67,70,66.5,66.29166666666667
Ahmedabad,15-04-2020 12:00,22,73.25,21.9,9.93,0.11,23.73,64,12,15,4,2020,2,2,64,68,68,65.83333333333333,66.125
Ahmedabad,15-04-2020 13:00,19.25,61.75,34.25,7.1,0.11,19.48,64,13,15,4,2020,2,2,64,68,69,65.16666666666667,65.91666666666667
Ahmedabad,15-04-2020 14:00,17.75,50.75,35.85,7.1,0.11,20,64,14,15,4,2020,2,2,64,67,68,64.66666666666667,65.75
Ahmedabad,15-04-2020 15:00,13.25,45.25,35.5,8.05,0.11,20.48,64,15,15,4,2020,2,2,64,67,68,64.16666666666667,65.58333333333333
Ahmedabad,15-04-2020 16:00,18,41.5,36.3,8.82,0.11,17.77,64,16,15,4,2020,2,2,64,65,68,64,65.41666666666667
Ahmedabad,15-04-2020 17:00,11,43.25,28.23,6.55,0.11,21.02,64,17,15,4,2020,2,2,64,64,67,64,65.29166666666667
Ahmedabad,15-04-2020 18:00,11.25,36.75,27.1,1.1,0.11,29.12,63,18,15,4,2020,2,2,64,64,67,63.833333333333336,65.125
Ahmedabad,15-04-2020 19:00,24.75,72.75,32.4,8.75,0.11,17.55,63,19,15,4,2020,2,2,63,64,64,63.66666666666666,65.08333333333333
Ahmedabad,15-04-2020 20:00,39.25,203,39.73,15.82,0.11,7.05,66,20,15,4,2020,2,2,63,64,62,64,65.25
Ahmedabad,15-04-2020 21:00,49,317,39.83,14.1,0.11,8.28,73,21,15,4,2020,2,2,66,64,64,65.5,65.625
Ahmedabad,15-04-2020 22:00,17,68,40.8,13.07,0.11,8.72,74,22,15,4,2020,2,2,73,64,65,67.16666666666667,66
Ahmedabad,15-04-2020 23:00,15.75,45,41.1,13.8,0.11,12.2,73,23,15,4,2020,2,2,74,64,66,68.66666666666667,66.29166666666667
Ahmedabad,16-04-2020 00:00,21,39,40.75,16.15,0.11,8.4,73,0,16,4,2020,3,2,73,63,66,70.33333333333333,66.58333333333333
Ahmedabad,16-04-2020 01:00,16,51.5,34.52,10.15,0.11,7,73,1,16,4,2020,3,2,73,63,66,72,66.875
Ahmedabad,16-04-2020 02:00,17.25,50.25,30.3,17.25,0.11,8.67,73,2,16,4,2020,3,2,73,66,65,73.16666666666667,67.20833333333333
Ahmedabad,16-04-2020 03:00,21,51,30.58,3.8,0.11,7.25,72,3,16,4,2020,3,2,73,73,66,73,67.45833333333333
Ahmedabad,16-04-2020 04:00,20.25,48.25,26.57,10.95,0.11,8.6,71,4,16,4,2020,3,2,72,74,66,72.5,67.66666666666667
Ahmedabad,16-04-2020 05:00,24.25,54.75,31.82,17.73,0.11,5.42,71,5,16,4,2020,3,2,71,73,67,72.16666666666667,67.83333333333333
Ahmedabad,16-04-2020 06:00,26.25,62.25,36,6.65,0.11,6.08,71,6,16,4,2020,3,2,71,73,68,71.83333333333333,67.95833333333333
Ahmedabad,16-04-2020 07:00,29,62,38.95,4.97,0.11,5.55,72,7,16,4,2020,3,2,71,73,68,71.66666666666667,68.125
Ahmedabad,16-04-2020 08:00,26,68,36.25,8.3,0.11,18.65,73,8,16,4,2020,3,2,72,73,67,71.66666666666667,68.375
Ahmedabad,16-04-2020 09:00,24,74,45.38,28.27,0.11,19.05,73,9,16,4,2020,3,2,73,72,67,71.83333333333333,68.625
Ahmedabad,16-04-2020 10:00,27.25,77.5,43.1,3.95,0.11,38.53,74,10,16,4,2020,3,2,73,71,65,72.33333333333333,69
Ahmedabad,16-04-2020 11:00,34,85,39.03,24.91,0.11,47.77,74,11,16,4,2020,3,2,74,71,64,72.83333333333333,69.41666666666667
Ahmedabad,16-04-2020 12:00,29,85.25,35.1,7.83,0.11,34.95,75,12,16,4,2020,3,2,74,71,64,73.5,69.875
Ahmedabad,16-04-2020 13:00,24,96.5,31.65,7.65,0.11,21.98,76,13,16,4,2020,3,2,75,72,64,74.16666666666667,70.375
Ahmedabad,16-04-2020 14:00,20.25,85.25,33.33,10.65,0.11,21.27,78,14,16,4,2020,3,2,76,73,64,75,70.95833333333333
Ahmedabad,16-04-2020 15:00,9,50.5,38.85,13.95,0.11,20.55,78,15,16,4,2020,3,2,78,73,64,75.83333333333333,71.54166666666667
Ahmedabad,16-04-2020 16:00,16.75,62,42.88,15.75,0.11,18.67,79,16,16,4,2020,3,2,78,74,64,76.66666666666667,72.16666666666667
Ahmedabad,16-04-2020 17:00,14,68,40.17,17.6,0.11,14.7,80,17,16,4,2020,3,2,79,74,64,77.66666666666667,72.83333333333333
Ahmedabad,16-04-2020 18:00,18.5,86.75,33.7,13.75,0.11,13.1,82,18,16,4,2020,3,2,80,75,63,78.83333333333333,73.625
Ahmedabad,16-04-2020 19:00,25,129,37.1,5.45,0.11,11.2,84,19,16,4,2020,3,2,82,76,63,80.16666666666667,74.5
Ahmedabad,16-04-2020 20:00,27,144.75,37.12,13.75,0.11,11.23,82,20,16,4,2020,3,2,84,78,66,80.83333333333333,75.16666666666667
Ahmedabad,16-04-2020 21:00,16.5,102,37.77,1.4,0.11,7.12,73,21,16,4,2020,3,2,82,78,73,80,75.16666666666667
Ahmedabad,16-04-2020 22:00,21.25,161.75,38.7,3.8,0.11,6.38,77,22,16,4,2020,3,2,73,79,74,79.66666666666667,75.29166666666667
Ahmedabad,16-04-2020 23:00,17.75,82,36.1,3.95,0.11,8.9,78,23,16,4,2020,3,2,77,80,73,79.33333333333333,75.5
Ahmedabad,17-04-2020 00:00,5,34,38.2,6.47,0.11,7.67,78,0,17,4,2020,4,2,78,82,73,78.66666666666667,75.70833333333333
Ahmedabad,17-04-2020 01:00,13.75,51,36.52,5.25,0.11,6.38,78,1,17,4,2020,4,2,78,84,73,77.66666666666667,75.91666666666667
Ahmedabad,17-04-2020 02:00,9.75,47.5,24.73,17.4,0.11,12.05,78,2,17,4,2020,4,2,78,82,73,77,76.125
Ahmedabad,17-04-2020 03:00,18,46,22.75,4.07,0.11,10.8,78,3,17,4,2020,4,2,78,73,72,77.83333333333333,76.375
Ahmedabad,17-04-2020 04:00,15,43.75,31.2,17.41,0.11,11.8,77,4,17,4,2020,4,2,78,77,71,77.83333333333333,76.625
Ahmedabad,17-04-2020 05:00,13.75,37.25,27.35,5.72,0.11,9.65,77,5,17,4,2020,4,2,77,78,71,77.66666666666667,76.875
Ahmedabad,17-04-2020 06:00,21.25,48.25,32.27,11.92,0.11,6.53,76,6,17,4,2020,4,2,77,78,71,77.33333333333333,77.08333333333333
Ahmedabad,17-04-2020 07:00,28.75,97.25,36.85,3.83,0.11,5.93,78,7,17,4,2020,4,2,76,78,72,77.33333333333333,77.33333333333333
Ahmedabad,17-04-2020 08:00,30.5,130.75,41.38,6.42,0.11,7.58,80,8,17,4,2020,4,2,78,78,73,77.66666666666667,77.625
Ahmedabad,17-04-2020 09:00,26.75,64,32.6,5.78,0.11,9.62,80,9,17,4,2020,4,2,80,78,73,78,77.91666666666667
Ahmedabad,17-04-2020 10:00,18.5,55.25,26.6,0.5,0.11,15.95,79,10,17,4,2020,4,2,80,77,74,78.33333333333333,78.125
Ahmedabad,17-04-2020 11:00,13.25,60.25,25.52,17.3,0.11,21.17,78,11,17,4,2020,4,2,79,77,74,78.5,78.29166666666667
Ahmedabad,17-04-2020 12:00,12.25,73.75,23.85,6,0.11,21.48,77,12,17,4,2020,4,2,78,76,75,78.66666666666667,78.375
Ahmedabad,17-04-2020 13:00,15.5,69.25,23.4,6.85,0.11,18.23,76,13,17,4,2020,4,2,77,78,76,78.33333333333333,78.375
Ahmedabad,17-04-2020 14:00,10.5,44.5,33.55,11.7,0.11,14.95,75,14,17,4,2020,4,2,76,80,78,77.5,78.25
Ahmedabad,17-04-2020 15:00,7,38.5,36.92,6.4,0.11,15.07,74,15,17,4,2020,4,2,75,80,78,76.5,78.08333333333333
Ahmedabad,17-04-2020 16:00,8,37.5,36.65,3.55,0.11,15.12,73,16,17,4,2020,4,2,74,79,79,75.5,77.83333333333333
Ahmedabad,17-04-2020 17:00,7.25,39.75,34.05,3.95,0.11,13.07,72,17,17,4,2020,4,2,73,78,80,74.5,77.5
Ahmedabad,17-04-2020 18:00,5,42,22.55,8.71,0.11,17.88,70,18,17,4,2020,4,2,72,77,82,73.33333333333333,77
Ahmedabad,17-04-2020 19:00,6,36.5,22.3,3.78,0.11,18.9,66,19,17,4,2020,4,2,70,76,84,71.66666666666667,76.25
Ahmedabad,17-04-2020 20:00,18.75,73.5,36.3,3.75,0.11,8.48,63,20,17,4,2020,4,2,66,75,82,69.66666666666667,75.45833333333333
Ahmedabad,17-04-2020 21:00,30,144,38.6,5.48,0.11,6.57,65,21,17,4,2020,4,2,63,74,73,68.16666666666667,75.125
Ahmedabad,17-04-2020 22:00,27,128,40.33,9.15,0.11,6.05,64,22,17,4,2020,4,2,65,73,77,66.66666666666667,74.58333333333333
Ahmedabad,17-04-2020 23:00,18.75,92,35.58,4.8,0.11,7.48,64,23,17,4,2020,4,2,64,72,78,65.33333333333333,74
Ahmedabad,18-04-2020 00:00,10.75,49.25,34.95,20.09,0.11,7.47,65,0,18,4,2020,5,2,64,70,78,64.5,73.45833333333333
Ahmedabad,18-04-2020 01:00,6,34.25,33.02,25.34,0.11,6.55,64,1,18,4,2020,5,2,65,66,78,64.16666666666667,72.875
Ahmedabad,18-04-2020 02:00,3,22.5,29.25,11.09,0.11,10,63,2,18,4,2020,5,2,64,63,78,64.16666666666667,72.25
Ahmedabad,18-04-2020 03:00,5.5,26.5,23.6,4.1,0.11,12.95,62,3,18,4,2020,5,2,63,65,78,63.66666666666666,71.58333333333333
Ahmedabad,18-04-2020 04:00,8,31.75,23.65,2.05,0.11,11.85,62,4,18,4,2020,5,2,62,64,77,63.333333333333336,70.95833333333333
Ahmedabad,18-04-2020 05:00,10.5,35.25,29.25,5.75,0.11,6.7,61,5,18,4,2020,5,2,62,64,77,62.833333333333336,70.29166666666667
Ahmedabad,18-04-2020 06:00,18,48,34.73,10.32,0.11,5.5,61,6,18,4,2020,5,2,61,65,76,62.16666666666666,69.66666666666667
Ahmedabad,18-04-2020 07:00,11,45.5,39.65,5.15,0.11,5.38,59,7,18,4,2020,5,2,61,64,78,61.333333333333336,68.875
Ahmedabad,18-04-2020 08:00,15.75,47.25,39.52,2.33,0.11,7.38,56,8,18,4,2020,5,2,59,63,80,60.16666666666666,67.875
Ahmedabad,18-04-2020 09:00,12.75,40.75,34.92,4.1,0.11,8.03,55,9,18,4,2020,5,2,56,62,80,59,66.83333333333333
Ahmedabad,18-04-2020 10:00,16,48,24.93,8.94,0.11,14.05,55,10,18,4,2020,5,2,55,62,79,57.833333333333336,65.83333333333333
Ahmedabad,18-04-2020 11:00,18,68.5,22.2,5.6,0.11,17.7,55,11,18,4,2020,5,2,55,61,78,56.833333333333336,64.875
Ahmedabad,18-04-2020 12:00,14,126.25,25.7,6.3,0.11,17.23,57,12,18,4,2020,5,2,55,61,77,56.16666666666666,64.04166666666667
Ahmedabad,18-04-2020 13:00,9.5,143.75,23.88,8.7,0.11,15.65,60,13,18,4,2020,5,2,57,59,76,56.333333333333336,63.375
Ahmedabad,18-04-2020 14:00,3,51.5,32.05,13.1,0.11,14.2,60,14,18,4,2020,5,2,60,56,75,57,62.75
Ahmedabad,18-04-2020 15:00,1,32,34.88,16.32,0.11,15.55,60,15,18,4,2020,5,2,60,55,74,57.833333333333336,62.16666666666666
Ahmedabad,18-04-2020 16:00,1.25,24,35.83,18.65,0.11,13.43,60,16,18,4,2020,5,2,60,55,73,58.66666666666666,61.625
Ahmedabad,18-04-2020 17:00,2.75,28,32.77,9.5,0.11,10.57,59,17,18,4,2020,5,2,60,55,72,59.333333333333336,61.083333333333336
Ahmedabad,18-04-2020 18:00,6,46.25,26.62,11.89,0.11,8.12,59,18,18,4,2020,5,2,59,57,70,59.66666666666666,60.625
Ahmedabad,18-04-2020 19:00,9,92,26.62,11.78,0.11,12.82,62,19,18,4,2020,5,2,59,60,66,60,60.458333333333336
Ahmedabad,18-04-2020 20:00,12.5,67,25.35,10.07,0.11,10.02,61,20,18,4,2020,5,2,62,60,63,60.16666666666666,60.375
Ahmedabad,18-04-2020 21:00,14.75,74.25,29.38,2.25,0.11,8.77,58,21,18,4,2020,5,2,61,60,65,59.833333333333336,60.083333333333336
Ahmedabad,18-04-2020 22:00,8,33,32.45,4.4,0.11,6.6,54,22,18,4,2020,5,2,58,60,64,58.833333333333336,59.66666666666666
Ahmedabad,18-04-2020 23:00,4,24,37.25,7.43,0.11,6.45,52,23,18,4,2020,5,2,54,59,64,57.66666666666666,59.16666666666666
Ahmedabad,19-04-2020 00:00,22,50.75,38.38,10.3,0.11,7.38,52,0,19,4,2020,6,2,52,59,65,56.5,58.625
Ahmedabad,19-04-2020 01:00,18,73.5,34.07,6.3,0.11,6.7,53,1,19,4,2020,6,2,52,62,64,55,58.16666666666666
Ahmedabad,19-04-2020 02:00,7.25,34.75,26.47,5.46,0.11,6.12,54,2,19,4,2020,6,2,53,61,63,53.833333333333336,57.79166666666666
Ahmedabad,19-04-2020 03:00,11.25,32.25,24.4,10.79,0.11,7.45,54,3,19,4,2020,6,2,54,58,62,53.16666666666666,57.458333333333336
Ahmedabad,19-04-2020 04:00,13,36.75,24.3,5.36,0.11,11.7,54,4,19,4,2020,6,2,54,54,62,53.16666666666666,57.125
Ahmedabad,19-04-2020 05:00,16,39,22.68,9.45,0.11,9.82,54,5,19,4,2020,6,2,54,52,61,53.5,56.833333333333336
Ahmedabad,19-04-2020 06:00,19.35,21,30.65,10.95,0.11,5.95,53,6,19,4,2020,6,2,54,52,61,53.66666666666666,56.5
Ahmedabad,19-04-2020 07:00,17,42.75,42.82,15.65,0.11,5.62,53,7,19,4,2020,6,2,53,53,59,53.66666666666666,56.25
Ahmedabad,19-04-2020 08:00,21.25,70.75,47.8,19.55,0.11,8.62,54,8,19,4,2020,6,2,53,54,56,53.66666666666666,56.16666666666666
Ahmedabad,19-04-2020 09:00,34.5,110.5,46.55,4.75,0.11,9.72,57,9,19,4,2020,6,2,54,54,55,54.16666666666666,56.25
Ahmedabad,19-04-2020 10:00,36,133,41.73,2.42,0.11,11.45,61,10,19,4,2020,6,2,57,54,55,55.333333333333336,56.5
Ahmedabad,19-04-2020 11:00,10.5,63.25,30.5,8.85,0.11,14.25,60,11,19,4,2020,6,2,61,54,55,56.333333333333336,56.708333333333336
Ahmedabad,19-04-2020 12:00,6,94,29,13.81,0.11,19.05,59,12,19,4,2020,6,2,60,53,57,57.333333333333336,56.79166666666666
Ahmedabad,19-04-2020 13:00,20.25,58.5,22.25,5.95,0.11,20,56,13,19,4,2020,6,2,59,53,60,57.833333333333336,56.625
Ahmedabad,19-04-2020 14:00,10.75,30,24.85,6.4,0.11,14.78,55,14,19,4,2020,6,2,56,54,60,58,56.41666666666666
Ahmedabad,19-04-2020 15:00,6.25,29.5,30.27,11.6,0.11,14.35,55,15,19,4,2020,6,2,55,57,60,57.66666666666666,56.208333333333336
Ahmedabad,19-04-2020 16:00,3.25,29.25,39.15,15.95,0.11,12.62,55,16,19,4,2020,6,2,55,61,60,56.66666666666666,56
Ahmedabad,19-04-2020 17:00,1,33,52.65,9.4,0.11,11.12,55,17,19,4,2020,6,2,55,60,59,55.833333333333336,55.833333333333336
Ahmedabad,19-04-2020 18:00,12.5,61,42.48,1.65,0.11,11.42,56,18,19,4,2020,6,2,55,59,59,55.333333333333336,55.708333333333336
Ahmedabad,19-04-2020 19:00,12.25,33.75,23.08,18.48,0.11,13.05,53,19,19,4,2020,6,2,56,56,62,54.833333333333336,55.333333333333336
Ahmedabad,19-04-2020 20:00,7.25,26,22.38,17.81,0.11,13.6,51,20,19,4,2020,6,2,53,55,61,54.16666666666666,54.91666666666666
Ahmedabad,19-04-2020 21:00,11.5,49.5,29.8,4.62,0.11,6.95,50,21,19,4,2020,6,2,51,55,58,53.333333333333336,54.583333333333336
Ahmedabad,19-04-2020 22:00,21.25,101,31.8,4.78,0.11,5.5,53,22,19,4,2020,6,2,50,55,54,53,54.54166666666666
Ahmedabad,19-04-2020 23:00,17,94.25,35.85,8.45,0.11,5.4,56,23,19,4,2020,6,2,53,55,52,53.16666666666666,54.708333333333336
Ahmedabad,20-04-2020 00:00,11,73.5,39.45,12.78,0.11,5.28,57,0,20,4,2020,0,2,56,56,52,53.333333333333336,54.91666666666666
Ahmedabad,20-04-2020 01:00,10.25,40.75,38.7,6.3,0.11,6.47,56,1,20,4,2020,0,2,57,53,53,53.833333333333336,55.04166666666666
